,Submission,Title,Cited
1449,2168,Mean Estimation in High-Dimensional Binary Markov Gaussian Mixture Models,0
1386,5253,Conditional Independence Testing with Heteroskedastic Data and Applications to Causal Discovery,0
784,1829,SPD: Synergy Pattern Diversifying Oriented Unsupervised Multi-agent Reinforcement Learning,0
783,9853,Private Isotonic Regression,0
1388,4116,Unsupervised Visual Representation Learning via Mutual Information Regularized Assignment,0
1392,103,Unsupervised Causal Generative Understanding of Images,0
238,10288,Neural Estimation of Submodular Functions with Applications to Differentiable Subset Selection,0
352,10297,Learning Distributed and Fair Policies for Network Load Balancing as Markov Potential Game,0
244,9223,Expected Improvement for Contextual Bandits,0
611,11859,Distributed Optimization for Overparameterized Problems: Achieving Optimal Dimension Independent Communication Complexity,0
1659,2159,Sparse Interaction Additive Networks via Feature Interaction Detection and Sparse Selection,0
253,5815,Concurrent 3D super resolution on intensity and segmentation maps improves detection of structural effects in neurodegenerative disease,0
771,10730,Trustworthy Monte Carlo,0
1143,2636,Fuzzy Learning Machine,0
1654,3765,BILCO: An Efficient Algorithm for Joint Alignment of Time Series,0
767,8523,DiSC: Differential Spectral Clustering of Features,0
1651,12640,Accelerating Certified Robustness Training via Knowledge Transfer,0
1529,8581,Global Optimal K-Medoids Clustering of One Million Samples,0
1054,10950,Towards a Unified Framework for Uncertainty-aware Nonlinear Variable Selection with Theoretical Guarantees,0
1063,11020,Asymptotics of $\ell_2$ Regularized Network Embeddings,0
1418,6810,Learning to Discover and Detect Objects,0
1069,11127,Information-Theoretic Safe Exploration with Gaussian Processes,0
1671,9382,An $\alpha$-regret analysis of Adversarial Bilateral Trade,0
1673,8142,A Variational Edge Partition Model for Supervised Graph Representation Learning,0
694,7289,C2FAR: Coarse-to-Fine Autoregressive Networks for Precise Probabilistic Forecasting,0
689,10485,Distributed Influence-Augmented Local Simulators for Parallel MARL in Large Networked Systems,0
806,8985,MetricFormer: A Unified Perspective of Correlation Exploring in Similarity Learning,0
175,10614,DevFly: Bio-Inspired Development of Binary Connections for Locality Preserving Sparse Codes,0
1367,4684,All Politics is Local: Redistricting via Local Fairness,0
362,3600,Text Classification with Born's Rule,0
458,9681,Estimating the Arc Length of the Optimal ROC Curve and Lower Bounding the Maximal AUC,0
1374,4760,DNA: Proximal Policy Optimization with a Dual Network Architecture,0
1520,6213,Early Stage Convergence and Global Convergence of Training Mildly Parameterized Neural Networks,0
1199,9288,Distilling Representations from GAN Generator via Squeeze and Span,0
1033,5414,Active Learning of Classifiers with Label and Seed Queries,0
203,12171,On Learning and Refutation in Noninteractive Local Differential Privacy,0
1039,9877,Anonymized Histograms in Intermediate Privacy Models,0
207,6221,WaveBound: Dynamic Error Bounds for Stable Time Series Forecasting,0
1195,570,HumanLiker: A Human-like Object Detector to Model the Manual Labeling Process,0
1683,7508,Physics-Informed Implicit Representations of Equilibrium Network Flows,0
1468,9182,Measuring Data Reconstruction Defenses in Collaborative Inference Systems,0
788,8518,DASCO: Dual-Generator Adversarial Support Constrained Offline Reinforcement Learning,0
652,12669,Logical Activation Functions: Logit-space equivalents of Probabilistic Boolean Operators,0
1038,5305,Generalization Analysis on Learning with a Concurrent Verifier,0
214,10685,Convexity Certificates from Hessians,0
217,2158,Fast variable selection makes scalable Gaussian process BSS-ANOVA a speedy and accurate choice for tabular and time series regression,0
1639,12747,Adaptive Interest for Emphatic Reinforcement Learning,0
1073,8332,Emergence of Hierarchical Layers in a Single Sheet of Self-Organizing Spiking Neurons,0
1075,4468,Context-Based Dynamic Pricing with Partially Linear Demand Model,0
322,10677,Finite Sample Analysis Of Dynamic Regression Parameter Learning,0
1592,7252,Continuously Tempered PDMP samplers,0
319,8766,Dynamic Learning in Large Matching Markets,0
616,4891,Generalization Bounds for Stochastic Gradient Descent via Localized $\varepsilon$-Covers,0
1591,5106,Learning from Distributed Users in Contextual Linear Bandits Without Sharing the Context,0
1586,3392,When are Local Queries Useful for Robust Learning?,0
1575,7434,Free Probability for predicting the performance of feed-forward fully connected neural networks,0
1131,10292,Robust Imitation of a Few Demonstrations with a Backwards Model,0
320,8787,Coresets for Relational Data and The Applications,0
1568,3929,Node-oriented Spectral Filtering for Graph Neural Networks,0
1445,10857,Scalable and Efficient Non-adaptive Deterministic Group Testing,0
730,1977,Large-batch Optimization for Dense Visual Predictions: Training Faster R-CNN in 4.2 Minutes,0
1119,8015,Left Heavy Tails and the Effectiveness of the Policy and Value Networks in DNN-based best-first search for Sokoban Planning,0
1446,3989,Learning Robust Rule Representations for Abstract Reasoning via Internal Inferences,0
1556,7047,Acceleration in Distributed Sparse Regression,0
1555,5898,Unsupervised Domain Adaptation for Semantic Segmentation using Depth Distribution,0
335,5171,Learning Contrastive Embedding in Low-Dimensional Space,0
632,12269,Regret Bounds for Multilabel Classification in Sparse Label Regimes,0
1551,4467,Target alignment in truncated kernel ridge regression,0
1175,7094,Reduced Representation of Deformation Fields for Effective Non-rigid Shape Matching,0
1542,3147,Deep Attentive Belief Propagation: Integrating Reasoning and Learning for Solving Constraint Optimization Problems,0
615,7591,Robust Option Learning for Adversarial Generalization,0
310,3632,Recruitment Strategies That Take a Chance,0
1419,5504,Robust Graph Structure Learning via Multiple Statistical Tests,0
699,8765,Redundant representations help generalization in wide neural networks,0
1634,653,Stability and Generalization of Kernel Clustering: from Single Kernel to Multiple Kernel,0
1421,5930,Learned Index with Dynamic $\epsilon$,0
1425,1152,TUSK: Task-Agnostic Unsupervised Keypoints,0
1081,3897,Unsupervised learning of features and object boundaries from local prediction,0
431,11002,Kernel Multimodal Continuous Attention,0
1183,11809,Online Learning and Pricing for Network Revenue Management with Reusable Resources,0
283,7873,An Asymptotically Optimal Batched Algorithm for the Dueling Bandit Problem,0
1278,3764,Models Out of Line: A Fourier Lens on Distribution Shift Robustness,0
1094,7898,A Statistical Online Inference Approach in Averaged Stochastic Approximation,0
1618,1049,Quadproj: a Python package for projecting onto quadratic hypersurfaces,0
419,7329,VC Theoretical Explanation of Double Descent,0
1455,8544,A Consolidated Cross-Validation Algorithm for Support Vector Machines via Data Reduction,0
1614,5486,NeIF: Representing General Reflectance as Neural Intrinsics Fields for Uncalibrated Photometric Stereo,0
293,1553,Synergy-of-Experts: Collaborate to Improve Adversarial Robustness,0
744,44,A Lower Bound of Hash Codes' Performance,0
295,7934,Continuous Deep Q-Learning in Optimal Control Problems: Normalized Advantage Functions Analysis,0
1432,7668,An efficient graph generative model for navigating ultra-large combinatorial synthesis libraries,0
1433,10919,Log-Linear-Time Gaussian Processes Using Binary Tree Kernels,0
1601,2504,CEIP: Combining Explicit and Implicit Priors for Reinforcement Learning with Demonstrations,0
734,5382,Consistent Sufficient Explanations and Minimal Local Rules for explaining the decision of any classifier or regressor,0
459,10786,Neural Attentive Circuits,0
599,5302,Bridge the Gap Between Architecture Spaces via A Cross-Domain Predictor,0
1709,4250,Efficient Submodular Optimization under Noise: Local Search is Robust,0
369,12345,Combining Explicit and Implicit Regularization for Efficient Learning in Deep Networks,0
1490,5746,Moment Distributionally Robust Tree Structured Prediction,0
511,5531,Learning to Constrain Policy Optimization with Virtual Trust Region,0
866,2953,Probabilistic Missing Value Imputation for Mixed Categorical and Ordered Data,0
1323,11455,On global convergence of ResNets: From finite to infinite width using linear parameterization,0
1242,4688,Make an Omelette with Breaking Eggs: Zero-Shot Learning for Novel Attribute Synthesis,0
947,5632,Exact Shape Correspondence via 2D graph convolution,0
69,4369,Structured Recognition for Generative Models with Explaining Away,0
75,12068,Learning Concept Credible Models for Mitigating Shortcuts,0
1849,5123,Fast Instrument Learning with Faster Rates,0
77,12210,Adversarial Auto-Augment with Label Preservation: A Representation Learning Principle Guided Approach,0
1464,3381,Invertible Monotone Operators for Normalizing Flows,0
855,7051,Single-Stage Visual Relationship Learning using Conditional Queries,0
500,4325,On the Word Boundaries of Emergent Languages Based on Harris's Articulation Scheme,0
83,3038,Fused Orthogonal Alternating Least Squares for Tensor Clustering,0
672,10290,Efficient Graph Similarity Computation with Alignment Regularization,0
950,7822,NSNet: A General Neural Probabilistic Framework for Satisfiability Problems,0
654,277,Dense Interspecies Face Embedding,0
959,1420,Asymptotically Unbiased Instance-wise Regularized Partial AUC Optimization: Theory and Algorithm,0
1816,7650,Quantile Constrained Reinforcement Learning: A Reinforcement Learning Framework Constraining Outage Probability,0
675,10684,Envy-free Policy Teaching to Multiple Agents,0
1815,7092,Interpreting Operation Selection in Differentiable Architecture Search: A Perspective from Influence-Directed Explanations,0
60,2843,Noise Attention Learning: Enhancing Noise Robustness by Gradient Scaling,0
1165,4455,Queue Up Your Regrets: Achieving the Dynamic Capacity Region of Multiplayer Bandits,0
941,11618,Sketching based Representations for Robust Image Classification with Provable Guarantees,0
547,7592,Calibrated Data-Dependent Constraints with Exact Satisfaction Guarantees,0
3,10262,Langevin Autoencoders for Learning Deep Latent Variable Models,0
1265,7566,Fast Bayesian Estimation of Point Process Intensity as Function of Covariates,0
902,7065,On the role of overparameterization in off-policy Temporal Difference learning with linear function approximation,0
543,5208,Debugging and Explaining Metric Learning Approaches: An Influence Function Based Perspective,0
11,11904,Training stochastic stabilized supralinear networks by dynamics-neutral growth,0
522,3151,Amortized Mixing Coupling Processes for Clustering,0
901,4415,Communication-efficient distributed eigenspace estimation with arbitrary node failures,0
894,8514,Provable Subspace Identification Under Post-Nonlinear Mixtures,0
878,7827,Model Preserving Compression for Neural Networks,0
1892,5599,Semi-Supervised Generative Models for Multiagent Trajectories,0
940,4821,Improving Task-Specific Generalization in Few-Shot Learning via Adaptive Vicinal Risk Minimization,0
874,372,Phase Transition from Clean Training to Adversarial Training,0
1465,4413,Weighted Mutual Learning with Diversity-Driven Model Compression,0
934,4373,Differentially Private Online-to-batch for Smooth Losses,0
390,1684,GAPX: Generalized Autoregressive Paraphrase-Identification X,0
1881,7524,MMC Transformer: Multiscale Multigrid Comparator Transformer for Few-Shot Video Segmentation,0
1877,9542,A Multilabel Classification Framework for Approximate Nearest Neighbor Search,0
1475,6773,Nonlinear Sufficient Dimension Reduction with a Stochastic Neural Network,0
870,12584,On Efficient Online Imitation Learning via Classification,0
51,11573,An Algorithm for Learning Switched Linear Dynamics from Data,0
109,10729,Fair Rank Aggregation,0
110,7655,Stacked unsupervised learning with a network architecture found by supervised meta-learning,0
1338,4124,Understanding the Failure of Batch Normalization for Transformers in NLP,0
156,5227,Self-supervised Amodal Video Object Segmentation,0
1346,10935,On the Stability and Scalability of Node Perturbation Learning,0
1911,11272,Learning Dense Object Descriptors from Multiple Views for Low-shot Category Generalization,0
1004,7726,Bandit Theory and Thompson Sampling-Guided Directed Evolution for Sequence Optimization,0
147,697,Stochastic Adaptive Activation Function,0
1742,7517,Byzantine-tolerant federated Gaussian process regression for streaming data,0
151,7761,Asymptotic Behaviors of Projected Stochastic Approximation: A Jump Diffusion Perspective,0
1738,6085,Towards Disentangling Information Paths with Coded ResNeXt,0
580,2471,Learning Individualized Treatment Rules with Many Treatments: A Supervised Clustering Approach Using Adaptive Fusion,0
